prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,4096,4,2048,196.911
16,4096,4,4096,259.398
16,4096,4,8192,494.048
16,4096,4,16384,739.056
16,4096,8,16,139.043
16,4096,8,32,138.755
16,4096,8,64,139.033
16,4096,8,128,145.305
16,4096,8,256,153.529
16,4096,8,512,167.502
16,4096,8,1024,199.151
16,4096,8,2048,263.515
16,4096,8,4096,384.371
16,4096,8,8192,715.431
16,4096,8,16384,1225.56
16,4096,16,16,149.466
16,4096,16,32,149.987
16,4096,16,64,150.607
16,4096,16,128,163.812
16,4096,16,256,178.809
16,4096,16,512,208.688
16,4096,16,1024,269.767
16,4096,16,2048,391.753
16,4096,16,4096,629.604
16,4096,16,8192,1133.47
16,4096,16,16384,2162.98
16,4096,32,16,172.324
16,4096,32,32,173.082
16,4096,32,64,173.977
16,4096,32,128,201.349
16,4096,32,256,232.538
16,4096,32,512,299.004
16,4096,32,1024,441.695
16,4096,32,2048,646.415
16,4096,32,4096,1228.82
16,4096,32,8192,2573.38
16,4096,32,16384,5059.51
16,4096,64,16,221.573
16,4096,64,32,224.07
16,4096,64,64,225.744
16,4096,64,128,286.503
16,4096,64,256,374.9
16,4096,64,512,536.183
16,4096,64,1024,897.824
16,4096,64,2048,1601.31
16,4096,64,4096,3127.53
16,4096,64,8192,6187.73
16,4096,64,16384,12214.7
16,4096,128,16,313.256
16,4096,128,32,315.644
16,4096,128,64,324.562
16,4096,128,128,443.135
16,4096,128,256,586.819
16,4096,128,512,922.849
16,4096,128,1024,1622.27
16,4096,128,2048,3112.2
16,4096,128,4096,6138.53
16,4096,128,8192,12181.4
16,4096,128,16384,24250.4
16,8192,0,0,249.232
16,8192,1,16,249.393
16,8192,1,32,249.467
16,8192,1,64,249.595
16,8192,1,128,249.477
16,8192,1,256,249.478
16,8192,1,512,249.616
16,8192,1,1024,249.563
16,8192,1,2048,250.022
16,8192,1,4096,250.128
16,8192,1,8192,249.734
16,8192,1,16384,484.32
16,8192,2,16,248.177
16,8192,2,32,248.059
16,8192,2,64,248.186
16,8192,2,128,248.028
16,8192,2,256,248.219
16,8192,2,512,248.273
16,8192,2,1024,248.549
16,8192,2,2048,248.805
16,8192,2,4096,249.179
16,8192,2,8192,250.608
16,8192,2,16384,487.915
16,8192,4,16,248.506
16,8192,4,32,248.901
16,8192,4,64,248.507
16,8192,4,128,251.995
16,8192,4,256,255.27
16,8192,4,512,263.526
16,8192,4,1024,278.225
16,8192,4,2048,310.695
16,8192,4,4096,374.867
16,8192,4,8192,497.206
16,8192,4,16384,963.104
16,8192,8,16,252.134
16,8192,8,32,252.614
16,8192,8,64,253.488
16,8192,8,128,259.6
16,8192,8,256,268.198
16,8192,8,512,282.599
16,8192,8,1024,312.028
16,8192,8,2048,374.099
16,8192,8,4096,497.269
16,8192,8,8192,742.044
16,8192,8,16384,1421.93
16,8192,16,16,262.758
16,8192,16,32,263.707
16,8192,16,64,264.038
16,8192,16,128,277.67
16,8192,16,256,292.252
16,8192,16,512,321.778
16,8192,16,1024,383.422
16,8192,16,2048,503.585
16,8192,16,4096,747.238
16,8192,16,8192,1223.41
16,8192,16,16384,2301.67
16,8192,32,16,285.596
16,8192,32,32,287.163
16,8192,32,64,287.559
16,8192,32,128,314.855
